ID	Protein description	Prediction	OTHER	SP(Sec/SPI)	LIPO(Sec/SPII)	TAT(Tat/SPI)	TATLIPO(Tat/SPII)	PILIN(Sec/SPIII)	CS Position	percent_identity	alignment_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bit_score	target_name	target_accession	query_accession	full_evalue	full_score	full_bias	best1_evalue	best1_score	best1_bias	exp	reg	clu	ov	env	dom	rep	inc	description	virulence_literature	T3E_secreted_evidence	species_source
WP_115840174.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	1e-36	126.8	0.0	1.5e-36	126.3	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115840195.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	667.0	DDE_Tnp_IS1595	PF12762.14	-	4.1e-34	118.3	0.0	5.9e-34	117.8	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115862280.1	IS701 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	4.9e-83	279.4	10.1	7.5e-83	278.8	10.1	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877336.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	9.6e-37	126.8	0.0	1.5e-36	126.3	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115877339.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	1.8e-36	126.0	0.0	2.6e-36	125.5	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115877340.1	IS701 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	3.3e-84	283.2	9.9	5.5e-84	282.5	9.9	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877350.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	5e-85	285.9	10.0	9.3e-85	285.0	10.0	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877358.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	3.4e-83	279.9	10.1	6.9e-83	278.9	10.1	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877360.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	6.199999999999999e-85	285.6	9.8	9.6e-85	285.0	9.8	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877362.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	9.6e-84	281.7	9.6	1.7e-83	280.9	9.6	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877367.1	IS701 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	1.3999999999999998e-82	277.9	10.0	2.3999999999999998e-82	277.1	10.0	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877369.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	2.9e-83	280.2	9.8	4.6e-83	279.5	9.8	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877372.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	4.1e-34	118.3	0.0	5.9e-34	117.8	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115877377.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	4.0000000000000006e-34	118.4	0.0	5.9e-34	117.8	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115877379.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	9.8e-37	126.8	0.0	1.5e-36	126.3	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115877386.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	6e-85	285.7	9.7	9.999999999999999e-85	284.9	9.7	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877398.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	1.9e-84	284.1	10.5	3.3e-84	283.3	10.5	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_115877399.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	9.3e-37	126.9	0.0	1.3e-36	126.4	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_115877400.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	1.8e-36	125.9	0.0	2.6e-36	125.4	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_117231484.1	ISL3-like element ISXoo13 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	411	0	0	1	411	1	411	0.0	849.0	DDE_Tnp_ISL3	PF01610.24	-	3.3000000000000004e-60	204.5	0.4	4.1e-60	204.1	0.4	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_117231488.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	1.9e-84	284.0	10.5	3.3e-84	283.3	10.5	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_117231607.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	254	0	0	1	254	1	254	0.0	530.0	DUF4096	PF13340.12	-	5e-21	75.3	0.6	8.9e-21	74.5	0.1	1.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Putative			xoo
WP_117231608.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	254	0	0	1	254	1	254	0.0	530.0	DUF4096	PF13340.12	-	6.4e-21	75.0	0.6	1.2e-20	74.1	0.1	1.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Putative			xoo
WP_125168734.1	RHS repeat domain-containing protein [Xanthomonas oryzae]	SP	0.059359	0.930323	0.00926	0.000479	0.000281	0.000282	CS pos: 42-43. Pr: 0.8611	100.0	92	0	0	1	92	1	92	5.84e-65	185.0																					xoo
WP_128415342.1	hypothetical protein [Xanthomonas oryzae]	LIPO	0.0	1e-06	1.0	0.0	0.0	0.0	CS pos: 18-19. Pr: 0.9943	100.0	159	0	0	1	159	1	159	8.37e-118	323.0																					xoo
WP_129215533.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	254	0	0	1	254	1	254	0.0	530.0	DUF4096	PF13340.12	-	6.5e-21	75.0	0.6	1.2e-20	74.1	0.1	1.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Putative			xoo
WP_129215534.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	5.8e-85	285.7	10.0	9.3e-85	285.0	10.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215535.1	IS701 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	5.7e-84	282.5	9.8	8.8e-84	281.8	9.8	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215537.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	9.500000000000001e-37	126.9	0.0	1.5e-36	126.3	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215540.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	906	0	0	1	906	1	906	0.0	1831.0	Phage_GPD	PF05954.18	-	6.1e-67	226.5	4.2	6.1e-67	226.5	4.2	1.9	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Phage	possible_virulence		xoo
WP_129215542.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	2.8e-35	122.1	0.0	4.2999999999999996e-35	121.5	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215543.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	905.0	DDE_5	PF13546.13	-	1.1e-84	284.9	10.3	1.6999999999999999e-84	284.2	10.3	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215544.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	254	0	0	1	254	1	254	0.0	530.0	DUF4096	PF13340.12	-	6.2e-21	75.0	0.6	1.1e-20	74.2	0.1	1.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Putative			xoo
WP_129215546.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	244	0	0	1	244	1	244	0.0	509.0	DDE_Tnp_1	PF01609.28	-	2.1e-19	70.7	0.9	1.5e-17	64.6	0.9	2.1	1.0	1.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215550.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	4e-33	115.1	0.0	6e-33	114.5	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215551.1	ISL3-like element ISXoo13 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	411	0	0	1	411	1	411	0.0	849.0	DDE_Tnp_ISL3	PF01610.24	-	2.3000000000000002e-59	201.7	0.4	2.9e-59	201.4	0.4	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215552.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	905.0	DDE_5	PF13546.13	-	1.1e-84	284.9	10.3	1.6999999999999999e-84	284.2	10.3	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215553.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	903.0	DDE_5	PF13546.13	-	1.9e-84	284.1	10.5	3.3e-84	283.3	10.5	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215554.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	254	0	0	1	254	1	254	0.0	530.0	DUF4096	PF13340.12	-	5e-21	75.3	0.6	8.9e-21	74.5	0.1	1.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Putative			xoo
WP_129215558.1	IS701 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	902.0	DDE_5	PF13546.13	-	5.8e-85	285.7	9.8	9.6e-85	285.0	9.8	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215560.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	266	0	0	1	266	1	266	0.0	551.0	DDE_Tnp_1	PF01609.28	-	2.4e-31	109.6	0.1	3.8e-31	109.0	0.1	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215561.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	667.0	DDE_Tnp_IS1595	PF12762.14	-	4.1e-33	115.0	0.0	6e-33	114.5	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215562.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	266	0	0	1	266	1	266	0.0	550.0	DDE_Tnp_1	PF01609.28	-	1.1000000000000001e-30	107.5	0.2	1.7e-30	106.8	0.2	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215563.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	669.0	DDE_Tnp_IS1595	PF12762.14	-	4e-33	115.1	0.0	5.7e-33	114.6	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215565.1	IS4 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	401	0	0	1	401	1	401	0.0	797.0	DDE_Tnp_1	PF01609.28	-	8.199999999999999e-24	85.1	0.7	2e-22	80.5	0.0	2.2	2.0	0.0	0.0	2.0	2.0	2.0	2.0	Transposase			xoo
WP_129215567.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	266	0	0	1	266	1	266	0.0	550.0	DDE_Tnp_1	PF01609.28	-	3.5e-31	109.1	0.1	5.5e-31	108.5	0.1	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215568.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	266	0	0	1	266	1	266	0.0	550.0	DDE_Tnp_1	PF01609.28	-	3.5e-31	109.1	0.1	5.5e-31	108.5	0.1	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215569.1	T6SS effector phospholipase Tle3 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	4e-06	0.0	0.0	0.0	0.0		100.0	734	0	0	1	734	1	734	0.0	1525.0	Tle3	PF24322.3	-	2e-89	300.8	0.0	2.8000000000000002e-89	300.4	0.0	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	T6SS	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215570.1	T6SS effector phospholipase Tle3 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	9e-06	0.0	0.0	0.0	0.0		100.0	734	0	0	1	734	1	734	0.0	1525.0	Tle3	PF24322.3	-	4.299999999999999e-90	303.0	0.0	5.899999999999999e-90	302.6	0.0	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	T6SS	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215571.1	type VI lipase adapter Tla3 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	563	0	0	1	563	1	563	0.0	1148.0	Tla3_C	PF20995.4	-	2.4e-50	170.6	0.0	5.1e-50	169.6	0.0	1.6	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Type			xoo
WP_129215572.1	T6SS effector phospholipase Tle3 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	9e-06	0.0	0.0	0.0	0.0		100.0	720	0	0	1	720	1	720	0.0	1500.0	Tle3	PF24322.3	-	8.899999999999999e-91	305.3	0.0	1.2999999999999998e-90	304.8	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	T6SS	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215573.1	type VI lipase adapter Tla3 domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	558	0	0	1	558	1	558	0.0	1132.0	Tla3_C	PF20995.4	-	1.4e-50	171.5	0.0	3.1e-50	170.3	0.0	1.6	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Type			xoo
WP_129215581.1	DUF3304 domain-containing protein [Xanthomonas oryzae]	LIPO	0.003863	0.094658	0.901009	0.000394	7.8e-05	2.4e-05	CS pos: 35-36. Pr: 0.9939	100.0	198	0	0	1	198	1	198	9.1e-149	405.0	DUF3304	PF11745.14	-	7.900000000000001e-22	78.1	0.0	1.1e-21	77.7	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Protein			xoo
WP_129215582.1	T6SS phospholipase effector Tle1-like catalytic domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	743	0	0	1	743	1	743	0.0	1529.0	T6SS_Tle1-like_cat	PF09994.15	-	7.999999999999999e-26	91.6	0.0	6.5e-13	49.2	0.0	3.4	3.0	0.0	0.0	3.0	3.0	3.0	3.0	T6SS,	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215584.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	0.999895	0.00016	0.0	0.0	0.0	0.0		100.0	845	0	0	1	845	1	845	0.0	1670.0	Phage_GPD	PF05954.18	-	3.5e-63	214.1	6.2	3.5e-63	214.1	6.2	1.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Phage	possible_virulence		xoo
WP_129215585.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	920	0	0	1	920	1	920	0.0	1829.0	Phage_GPD	PF05954.18	-	2.0999999999999998e-70	237.8	7.4	2.0999999999999998e-70	237.8	7.4	1.5	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Phage	possible_virulence		xoo
WP_129215587.1	T6SS effector BTH_I2691 family protein [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	954	0	0	1	954	1	954	0.0	1943.0	VasX_N	PF20249.4	-	1.5e-41	142.6	0.0	2.7999999999999997e-41	141.8	0.0	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	VasX	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215591.1	IS701-like element ISXo15 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	9.999999999999999e-85	284.9	10.1	1.8e-84	284.1	10.1	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215592.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	4.1e-34	118.3	0.0	5.9e-34	117.8	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215593.1	IS5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	266	0	0	1	266	1	266	0.0	550.0	DDE_Tnp_1	PF01609.28	-	4.899999999999999e-31	108.6	0.1	7.6e-31	108.0	0.1	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215594.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	1e-36	126.8	0.0	1.5e-36	126.3	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215596.1	T6SS effector BTH_I2691 family protein [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	955	0	0	1	955	1	955	0.0	1943.0	VasX_N	PF20249.4	-	1.3999999999999998e-41	142.8	0.0	2.6e-41	141.9	0.0	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	VasX	possible_virulence	T3E_or_secreted_candidate	xoo
WP_129215597.1	type VI secretion system Vgr family protein [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	892	0	0	1	892	1	892	0.0	1792.0	DUF2345	PF10106.15	-	1.3e-29	103.6	8.3	1.3e-29	103.6	8.3	1.7	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Uncharacterized	possible_virulence		xoo
WP_129215599.1	IS630 family transposase [Xanthomonas oryzae]	OTHER	1.0	1e-06	0.0	0.0	0.0	0.0		100.0	360	0	0	1	360	1	360	0.0	749.0	DDE_3	PF13358.13	-	1.9e-18	67.3	0.1	5.3e-18	65.9	0.0	1.8	2.0	0.0	0.0	2.0	2.0	2.0	1.0	DDE			xoo
WP_129215603.1	ISL3-like element ISXoo13 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	411	0	0	1	411	1	411	0.0	851.0	DDE_Tnp_ISL3	PF01610.24	-	3.1e-60	204.5	0.5	3.9e-60	204.2	0.5	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215604.1	IS630 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	352	0	0	1	352	1	352	0.0	715.0	DDE_3	PF13358.13	-	2.2e-32	112.5	0.0	3.1e-32	112.0	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215605.1	IS4-like element ISXo14 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	404	0	0	1	404	1	404	0.0	801.0	DDE_Tnp_1	PF01609.28	-	1e-22	81.5	0.0	2e-22	80.5	0.0	1.5	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215608.1	IPT/TIG domain-containing protein [Xanthomonas oryzae]	OTHER	1.0	9e-06	0.0	0.0	0.0	0.0		100.0	1441	0	0	1	1441	1	1441	0.0	2791.0	TIG	PF01833.31	-	8.7e-09	35.9	28.6	1.4e-07	32.0	2.5	5.6	5.0	0.0	0.0	5.0	5.0	5.0	2.0	IPT/TIG			xoo
WP_129215611.1	IS630 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	352	0	0	1	352	1	352	0.0	710.0	DDE_3	PF13358.13	-	4.5e-32	111.5	0.0	6.6e-32	111.0	0.0	1.3	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
WP_129215613.1	IS1595-like element ISXo5 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	321	0	0	1	321	1	321	0.0	668.0	DDE_Tnp_IS1595	PF12762.14	-	7.7e-36	123.9	0.0	1.1e-35	123.4	0.0	1.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	ISXO2-like			xoo
WP_129215614.1	IS30-like element IS1112 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	318	0	0	1	318	1	318	0.0	648.0	HTH_38	PF13936.13	-	6.5e-16	58.4	6.0	3e-15	56.2	1.0	2.6	2.0	0.0	0.0	2.0	2.0	2.0	1.0	Helix-turn-helix			xoo
WP_129215616.1	ISL3-like element ISXoo13 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	411	0	0	1	411	1	411	0.0	850.0	DDE_Tnp_ISL3	PF01610.24	-	8.2e-60	203.2	0.5	1e-59	202.8	0.5	1.1	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215617.1	IS4-like element ISXo14 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	404	0	0	1	404	1	404	0.0	802.0	DDE_Tnp_1	PF01609.28	-	3e-22	80.0	0.0	5.5e-22	79.1	0.0	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	Transposase			xoo
WP_129215618.1	IS701 family transposase [Xanthomonas oryzae]	OTHER	1.0	0.0	0.0	0.0	0.0	0.0		100.0	439	0	0	1	439	1	439	0.0	904.0	DDE_5	PF13546.13	-	1.9e-84	284.0	10.5	3.3e-84	283.3	10.5	1.4	1.0	0.0	0.0	1.0	1.0	1.0	1.0	DDE			xoo
